,BUILD_COV,BUILD_DEN,BUILD_H_MEAN,BUILD_H_MAX,ROAD_DEN,ELEV_MEAN,NDVI,NDBI,NDWI,LULC_WATER_COV,LULC_TREE_COV,LULC_CROP_COV,LULC_BUILT_COV,LULC_RANGE_COV,LULC_WETLAND_COV,LULC_BARE_COV,NTL_MEAN,POP_DEN_WORLDPOP2020,POP_DEN_LANDSCAN2020,POP_DEN_LANDSCAN2023
LULC_TREE_COV,-0.13532929950916806,-0.14348597362507812,-0.14164753162647553,-0.14239563465859062,-0.1609949238799597,0.5133467879465174,0.4942252146636075,-0.1961697303537967,-0.4988145814064908,-0.0893422088025994,1.0,-0.48986625766182,-0.18224925354245597,0.07649982328300199,-0.0423655241747976,,-0.47858878226253304,-0.49942733221846053,-0.4679359566838018,-0.4648824644924119
LULC_CROP_COV,-0.4213926366879502,-0.4051967903447146,-0.4060435114555203,-0.4090495595240612,-0.19453712723273645,-0.30488892789416744,-0.007687119133670568,-0.31407217015888156,0.059650257235417066,-0.26929538233926437,-0.48986625766182,1.0,-0.5922252784255699,-0.1194311801364186,-0.15497856938868626,,0.05218427406342263,0.038601825262448285,0.08991489747488056,0.02441758817544967
LULC_BUILT_COV,0.7013899792781132,0.699489417025624,0.6994520541939886,0.7032755370904772,0.46115774446023416,0.06349757752266068,-0.23619746043382275,0.6250190391938185,0.1461918978192294,-0.12769566207335714,-0.18224925354245597,-0.5922252784255699,1.0,-0.007913064841473926,-0.06339378768636339,,0.40460408818558063,0.42638275904411893,0.35102060297585547,0.44048201531864034
LULC_RANGE_COV,0.015404174385770028,0.017627654866766696,0.020274963723116927,0.019330369451283316,-0.0022259115773656923,0.12397631772165468,0.06369783475430851,0.04169739353888469,-0.07465613951574468,-0.031003586559550447,0.07649982328300199,-0.1194311801364186,-0.007913064841473926,1.0,-0.013704014003922146,,-0.03910233634922954,-0.07498058299248621,-0.04620173312731032,-0.048075054975516014
LULC_WETLAND_COV,-0.05892406022896334,-0.06277637429843762,-0.06290313457445124,-0.06296943772676532,-0.058360694148512166,-0.07058329511913813,-0.10891488987742072,-0.00837878054208822,0.1229233826176267,0.13410846887001174,-0.0423655241747976,-0.15497856938868626,-0.06339378768636339,-0.013704014003922146,1.0,,-0.023113931897123647,-0.02741328036255044,-0.04783737925877522,-0.04601221735631899
LULC_BARE_COV,,,,,,,,,,,,,,,,,,,,
NTL_MEAN,0.2937497776611056,0.29930378270587676,0.3033888191918788,0.3046962074401027,0.2672550510885138,-0.10032910921533057,-0.22430951254151343,0.375688210254684,0.18295901568816286,-0.079900750532892,-0.47858878226253304,0.05218427406342263,0.40460408818558063,-0.03910233634922954,-0.023113931897123647,,1.0,0.8250779474535228,0.6363856167098455,0.66756035563077
POP_DEN_WORLDPOP2020,0.30990417593943925,0.31203203536975804,0.31600229977131766,0.3179578435119286,0.2672433341410998,-0.2501960832614517,-0.3022169480692546,0.3391628863230399,0.26907474217170557,-0.05811659868129326,-0.49942733221846053,0.038601825262448285,0.42638275904411893,-0.07498058299248621,-0.02741328036255044,,0.8250779474535228,1.0,0.6605292643671975,0.696963666542496
POP_DEN_LANDSCAN2020,0.27224928466484766,0.27768579871914734,0.28105166902538176,0.2823892519896182,0.23008375540558754,-0.17262912393238836,-0.2339838353969826,0.2884719224897593,0.20291227563160974,-0.07474945116077379,-0.4679359566838018,0.08991489747488056,0.35102060297585547,-0.04620173312731032,-0.04783737925877522,,0.6363856167098455,0.6605292643671975,1.0,0.8076063483114105
POP_DEN_LANDSCAN2023,0.3530408785376542,0.3631424549854382,0.3657730083623615,0.36754978481238865,0.27779649676944956,-0.163094058837718,-0.2230252670805666,0.3708851295665604,0.18364665037451922,-0.09121039010357795,-0.4648824644924119,0.02441758817544967,0.44048201531864034,-0.048075054975516014,-0.04601221735631899,,0.66756035563077,0.696963666542496,0.8076063483114105,1.0
