,BUILD_COV,BUILD_DEN,BUILD_H_MEAN,BUILD_H_MAX,ROAD_DEN,ELEV_MEAN,NDVI,NDBI,NDWI,LULC_WATER_COV,LULC_TREE_COV,LULC_CROP_COV,LULC_BUILT_COV,LULC_RANGE_COV,LULC_WETLAND_COV,LULC_BARE_COV,NTL_MEAN,POP_DEN_WORLDPOP2020,POP_DEN_LANDSCAN2020,POP_DEN_LANDSCAN2023
LULC_TREE_COV,-0.13123271482705082,-0.127453878942654,-0.1313029440943765,-0.13493819297274137,-0.14851903936315425,0.6580386716287979,0.49278604949439553,-0.19528313495181376,-0.46205491661393294,-0.10593432815011432,1.0,-0.33480342584215844,-0.23895420603655249,-0.024103323106243413,-0.006116518979323962,-0.0030316025118848934,-0.18987445665185215,-0.16822223696252403,-0.11776430539631681,-0.12979492727919498
LULC_CROP_COV,-0.3598431338451098,-0.3463004550979012,-0.3615824165608575,-0.37215139796764113,-0.23669887504192968,-0.23674875535032583,-0.19467239323099367,-0.4299088407890495,0.2046824701260959,-0.28121182923686927,-0.33480342584215844,1.0,-0.6653443221505134,-0.0857788997750111,-0.031198165545595805,-0.005972148056940622,-0.23398698274226212,-0.19196051758459134,-0.13821935928207243,-0.15385871326720688
LULC_BUILT_COV,0.5442867030447961,0.524323883392279,0.5441965191265227,0.5604016599066541,0.4111325915914259,-0.13874493210314603,-0.031440791386620315,0.6267755729052101,-0.0696872198516012,-0.20516234463589536,-0.23895420603655249,-0.6653443221505134,1.0,-0.059496659623819885,-0.023096277160190755,-0.005778847029789237,0.3949314437703474,0.34641029418585584,0.24919884576557816,0.27545173404471357
LULC_RANGE_COV,-0.037104909739127466,-0.03594230013098862,-0.03780545789688289,-0.03879586407180416,-0.03202732984634992,0.005775573945329903,0.07766579508363367,0.005830612860961196,-0.07623648891001183,-0.024017282289945246,-0.024103323106243413,-0.0857788997750111,-0.059496659623819885,1.0,0.0066860683935634265,0.0029694639667047574,0.08003155324686753,0.008536662962054894,0.0002597645233820415,0.0008480799285385924
LULC_WETLAND_COV,-0.012756754958838074,-0.012440293961200902,-0.013171239885227039,-0.013453565866652086,-0.016073085970278345,-0.006224924680066933,0.03193190051853576,-0.01179923626501302,-0.023732605126940885,-0.0011584003541977694,-0.006116518979323962,-0.031198165545595805,-0.023096277160190755,0.0066860683935634265,1.0,-0.0002909602040782952,-0.018718730201750848,-0.014201928376994294,-0.010814490767570703,-0.012054641899546296
LULC_BARE_COV,-0.0033941143681500445,-0.0033115245085960565,-0.0035064783834251934,-0.003581343204252278,0.00023960356741178172,0.00025705212458767407,-0.022134465159919785,0.011709879516621717,0.02181062787697448,-0.0019383629690491566,-0.0030316025118848934,-0.005972148056940622,-0.005778847029789237,0.0029694639667047574,-0.0002909602040782952,1.0,-0.0025239388983369576,-0.0033666077142657236,-0.00267045027439255,-0.002605868395202943
NTL_MEAN,0.2948568923430865,0.24177646931836003,0.3303676178172035,0.33656759840664574,0.27163876131639264,-0.15273434363984772,-0.15354263444911465,0.37464259004128886,0.10633953898361188,-0.056123254242639274,-0.18987445665185215,-0.23398698274226212,0.3949314437703474,0.08003155324686753,-0.018718730201750848,-0.0025239388983369576,1.0,0.7536706808269301,0.49517262191295636,0.5231293391987323
POP_DEN_WORLDPOP2020,0.34592216045144525,0.31202304866262515,0.38117673915177114,0.39217949141953024,0.26866207748894877,-0.1341493314543384,-0.18004318182489043,0.38158392995694274,0.12935963025896627,-0.05276420650839674,-0.16822223696252403,-0.19196051758459134,0.34641029418585584,0.008536662962054894,-0.014201928376994294,-0.0033666077142657236,0.7536706808269301,1.0,0.6916001847290532,0.7391446645830718
POP_DEN_LANDSCAN2020,0.24364313098745066,0.23079977540887128,0.2679789477086238,0.2759320291745327,0.1979930384169381,-0.09112293322423431,-0.11234227441464081,0.2680297361870892,0.07492149443442211,-0.03953668065290268,-0.11776430539631681,-0.13821935928207243,0.24919884576557816,0.0002597645233820415,-0.010814490767570703,-0.00267045027439255,0.49517262191295636,0.6916001847290532,1.0,0.9494198559808819
POP_DEN_LANDSCAN2023,0.2676110946685894,0.25349586732454654,0.29423728017593376,0.30270871069432603,0.21499855541525162,-0.09953723188428207,-0.12135685238160099,0.2981630065740132,0.08007185010069154,-0.042319601912456324,-0.12979492727919498,-0.15385871326720688,0.27545173404471357,0.0008480799285385924,-0.012054641899546296,-0.002605868395202943,0.5231293391987323,0.7391446645830718,0.9494198559808819,1.0
