,BUILD_COV,BUILD_DEN,BUILD_H_MEAN,BUILD_H_MAX,ROAD_DEN,ELEV_MEAN,NDVI,NDBI,NDWI,LULC_WATER_COV,LULC_TREE_COV,LULC_CROP_COV,LULC_BUILT_COV,LULC_RANGE_COV,LULC_WETLAND_COV,LULC_BARE_COV,NTL_MEAN,POP_DEN_WORLDPOP2020,POP_DEN_LANDSCAN2020,POP_DEN_LANDSCAN2023
LULC_TREE_COV,-0.13602057301860987,-0.14473396603042227,-0.14305523651366314,-0.14376876648378845,-0.1662364750608278,0.5139223109907922,0.49670047139149026,-0.19681834241025883,-0.5013896368821855,-0.08934246397880295,1.0,-0.4870933609896227,-0.184282011548236,0.07186971473044693,-0.04541966620638195,,-0.4810922898969572,-0.5010267017491113,-0.46773465582134743,-0.46735615434959826
LULC_CROP_COV,-0.4238672171425154,-0.40835812176732594,-0.4092458183738646,-0.41230769540282164,-0.19411140328195386,-0.30762855838253805,-0.010442261202240078,-0.3178516697213088,0.06301007681640027,-0.26277936522897727,-0.4870933609896227,1.0,-0.595283664372822,-0.11538360065768449,-0.15235166853127488,,0.051169876214379316,0.036106689117265174,0.08690818676334337,0.02200690227749513
LULC_BUILT_COV,0.7019000018174149,0.7013673827128419,0.7017755817095419,0.7055868487594473,0.4616136244179703,0.0666301705063905,-0.2364105784553714,0.6314603316678203,0.1462293386431256,-0.13025268166704213,-0.184282011548236,-0.595283664372822,1.0,-0.01603983484529039,-0.06430984601440444,,0.40864016088993704,0.42881878198857176,0.3527985813308109,0.4438737246431913
LULC_RANGE_COV,0.010235716256036519,0.010468698861669751,0.012509117803385409,0.011609586870611267,-0.010513729653973316,0.1226848804950092,0.06805730934964892,0.03669972853558356,-0.07900677801327775,-0.029925203691170944,0.07186971473044693,-0.11538360065768449,-0.01603983484529039,1.0,-0.01508272275619806,,-0.0418468144368365,-0.07723585690126557,-0.0457740055873584,-0.0501333967630826
LULC_WETLAND_COV,-0.059804112454978284,-0.06319290914955718,-0.06344662456373525,-0.06344019184359122,-0.05902026090465977,-0.0746740705550421,-0.10958077507314411,-0.0157473240600815,0.1254161272558808,0.14061063161381757,-0.04541966620638195,-0.15235166853127488,-0.06430984601440444,-0.01508272275619806,1.0,,-0.022765701839325306,-0.022894901011935868,-0.046395607235091244,-0.04064241621968955
LULC_BARE_COV,,,,,,,,,,,,,,,,,,,,
NTL_MEAN,0.29882249246652504,0.30423828516424495,0.3090227735254846,0.3101962102225432,0.27389283558217614,-0.10081504386380469,-0.22175631935988513,0.37631645608638803,0.18145616349787583,-0.08397973138434935,-0.4810922898969572,0.051169876214379316,0.40864016088993704,-0.0418468144368365,-0.022765701839325306,,1.0,0.8258824183534323,0.6364562048844087,0.6672689875424331
POP_DEN_WORLDPOP2020,0.3118760361347528,0.31378191971962893,0.3182314858015257,0.3202089466227995,0.27211569683334236,-0.2513264120126663,-0.3022892705223586,0.3374733656573963,0.2699493614621969,-0.0601186724123543,-0.5010267017491113,0.036106689117265174,0.42881878198857176,-0.07723585690126557,-0.022894901011935868,,0.8258824183534323,1.0,0.659934997630503,0.6975146153248827
POP_DEN_LANDSCAN2020,0.2764119615948936,0.28166381404206053,0.28587566215840493,0.2870616180098477,0.23169610580725256,-0.16510802475995442,-0.227447479996762,0.29271569104503914,0.19737983116345914,-0.07196592884416432,-0.46773465582134743,0.08690818676334337,0.3527985813308109,-0.0457740055873584,-0.046395607235091244,,0.6364562048844087,0.659934997630503,1.0,0.8065870666831321
POP_DEN_LANDSCAN2023,0.3565710646708946,0.36808684585867824,0.3709232242720633,0.37253987487084433,0.2783319141713256,-0.16101708403880202,-0.22293558573563774,0.37629017633732875,0.18388101648726257,-0.09245698511218138,-0.46735615434959826,0.02200690227749513,0.4438737246431913,-0.0501333967630826,-0.04064241621968955,,0.6672689875424331,0.6975146153248827,0.8065870666831321,1.0
