,BUILD_COV,BUILD_DEN,BUILD_H_MEAN,BUILD_H_MAX,ROAD_DEN,ELEV_MEAN,NDVI,NDBI,NDWI,LULC_WATER_COV,LULC_TREE_COV,LULC_CROP_COV,LULC_BUILT_COV,LULC_RANGE_COV,LULC_WETLAND_COV,LULC_BARE_COV,NTL_MEAN,POP_DEN_WORLDPOP2020,POP_DEN_LANDSCAN2020,POP_DEN_LANDSCAN2023
LULC_TREE_COV,-0.07222900167439508,-0.06466958134942939,-0.03355866148963846,-0.041097183409554996,-0.039170575118626816,0.5516198139993392,0.21705550272446242,-0.11493391085093038,-0.22064783020212325,-0.015040924243365294,1.0,-0.13257778614995258,-0.13656884414249962,0.04879437349256811,-0.007127908780550118,,-0.09912020732926306,-0.08058671912203133,-0.05880889483413481,-0.061705020078703286
LULC_CROP_COV,-0.5764996817060589,-0.5485407608121499,-0.4938041394585341,-0.5323941408875233,-0.05413102153248839,-0.039664910775071324,0.45819022212691085,-0.7394868723543582,-0.3320111527879022,-0.04599260957220513,-0.13257778614995258,1.0,-0.9422943954172235,-0.07672512401764264,-0.03859925363446672,,-0.3150111597270451,-0.33416619831885797,-0.24034479943994397,-0.2567707098653332
LULC_BUILT_COV,0.6034650269330716,0.5785918698134299,0.5118596799348529,0.5535791107276412,0.0705823097003927,-0.11233566272989123,-0.5008804201246017,0.7816866837015274,0.36345766464201035,-0.09067915784655164,-0.13656884414249962,-0.9422943954172235,1.0,-0.06348742171795504,-0.045534901665878785,,0.3469059892395703,0.3627603381242082,0.26254064597583854,0.280244589039842
LULC_RANGE_COV,0.018629841206751856,-0.022880619241292168,0.01093898717688562,0.00563152544478053,-0.02999598882320859,0.07533771855102003,0.024134226465091793,0.008126208665603697,-0.023140148150002683,-0.010327201041748937,0.04879437349256811,-0.07672512401764264,-0.06348742171795504,1.0,-0.003774765425716271,,-0.0037851335683381014,-0.023212268216384335,-0.019548144579829233,-0.02261091833243899
LULC_WETLAND_COV,-0.03327424772879192,-0.03214601875127133,-0.03512457760650398,-0.03642912894765425,-0.0062267625356927404,-0.010548555771983877,-0.04540132508030383,-0.024085427765945567,0.06660270078131154,0.036645454367429255,-0.007127908780550118,-0.03859925363446672,-0.045534901665878785,-0.003774765425716271,1.0,,-0.011405562688482659,-0.011827900048007439,-0.014546716627713754,-0.013907403218247006
LULC_BARE_COV,,,,,,,,,,,,,,,,,,,,
NTL_MEAN,0.21479438712130478,0.14145676605065205,0.2787889294024654,0.2831598506478549,0.15063109401428573,-0.09919975069515452,-0.28947297073906414,0.35319457280041117,0.26114025546794384,-0.037410756717906626,-0.09912020732926306,-0.3150111597270451,0.3469059892395703,-0.0037851335683381014,-0.011405562688482659,,1.0,0.751889227352383,0.5161148354403204,0.5295323670671122
POP_DEN_WORLDPOP2020,0.2569555470764687,0.21739529752507636,0.32257846542338897,0.33366141126553567,0.13430071763683654,-0.08275650755398097,-0.3082191014177589,0.3839866207729425,0.2712044931848555,-0.031196734728728408,-0.08058671912203133,-0.33416619831885797,0.3627603381242082,-0.023212268216384335,-0.011827900048007439,,0.751889227352383,1.0,0.7054770396415933,0.7397872670365903
POP_DEN_LANDSCAN2020,0.18263915697416735,0.16699112267543928,0.2346995951681305,0.242537038005546,0.10048242674437943,-0.05580281294296602,-0.2042486419704034,0.2765329519182685,0.17240084546152395,-0.026374486612282335,-0.05880889483413481,-0.24034479943994397,0.26254064597583854,-0.019548144579829233,-0.014546716627713754,,0.5161148354403204,0.7054770396415933,1.0,0.9622404548405468
POP_DEN_LANDSCAN2023,0.1946732840371136,0.17920933748307544,0.24906127476811102,0.25728771327015604,0.10421016997686765,-0.06078921170445787,-0.2157001791493793,0.29520050797058867,0.18088466647534557,-0.02795570253476723,-0.061705020078703286,-0.2567707098653332,0.280244589039842,-0.02261091833243899,-0.013907403218247006,,0.5295323670671122,0.7397872670365903,0.9622404548405468,1.0
