,BUILD_COV,BUILD_DEN,BUILD_H_MEAN,BUILD_H_MAX,ROAD_DEN,ELEV_MEAN,NDVI,NDBI,NDWI,LULC_WATER_COV,LULC_TREE_COV,LULC_CROP_COV,LULC_BUILT_COV,LULC_RANGE_COV,LULC_WETLAND_COV,LULC_BARE_COV,NTL_MEAN,POP_DEN_WORLDPOP2020,POP_DEN_LANDSCAN2020,POP_DEN_LANDSCAN2023
LULC_TREE_COV,-0.06271407875082201,-0.04976322267058209,-0.030685221836760194,-0.038902582301840245,-0.051147860051698725,0.26584145732768677,0.21621789537333164,-0.11803884537891447,-0.23017014080896855,-0.020819902203129438,1.0,-0.10004700531379462,-0.1558482950329666,0.15417224698121235,-0.010172605884864553,,-0.2162771970211854,-0.23942902340271036,-0.20296444300309077,-0.20483255532006664
LULC_CROP_COV,-0.6107933374881371,-0.5885531595472938,-0.5917969476314725,-0.6129655945455804,-0.024789537189251084,-0.09783141090393789,0.4781278719184681,-0.7599796854572468,-0.36460182604913033,-0.020636853081777397,-0.10004700531379462,1.0,-0.9368745667987274,-0.07061906770176223,-0.025411690546223983,,-0.34626407711065765,-0.4107223993211463,-0.3062826037239485,-0.4178463357474616
LULC_BUILT_COV,0.6386895209124104,0.6173753210832976,0.614335970541437,0.6377529351347958,0.03919987849754222,0.043656630792763294,-0.514187693970552,0.8049188055028033,0.3953894284905184,-0.11679459682191828,-0.1558482950329666,-0.9368745667987274,1.0,-0.05623317174362216,-0.05418523438739279,,0.4195512282316657,0.4867519335090422,0.3763713475812717,0.4914861662650521
LULC_RANGE_COV,0.015410351207429977,-0.0015491431193274216,0.01363155947362687,0.009314889916696892,-0.03386094727049197,0.11511039218076442,0.03990420934322805,0.012060820897192381,-0.04543232687987153,-0.016641669723192535,0.15417224698121235,-0.07061906770176223,-0.05623317174362216,1.0,-0.0050662198050976,,-0.03908555285535515,-0.06944896829890632,-0.05296952766982203,-0.06804116331475096
LULC_WETLAND_COV,-0.046003399562739154,-0.047403627892609684,-0.049981413306067146,-0.05025126723955612,-0.0036898435407312982,-0.04288315491996381,-0.037289573536626916,-0.034164968605167496,0.05447767039184362,0.09734357042597051,-0.010172605884864553,-0.025411690546223983,-0.05418523438739279,-0.0050662198050976,1.0,,-0.020731750441902827,-0.0183156258300438,-0.032051557674031644,-0.035381583971205485
LULC_BARE_COV,,,,,,,,,,,,,,,,,,,,
NTL_MEAN,0.2408842334024064,0.1928627706040714,0.23632286302123995,0.24250613280169875,0.07847333189043777,0.058366714070105026,-0.2747719998508874,0.4082504474054904,0.2340233918986188,-0.0903010307690416,-0.2162771970211854,-0.34626407711065765,0.4195512282316657,-0.03908555285535515,-0.020731750441902827,,1.0,0.8300955859171426,0.5758969471448667,0.6085767863125034
POP_DEN_WORLDPOP2020,0.2978880664054727,0.25830237106102943,0.29633394874332203,0.307379704396485,0.07494105181955708,-0.09598057250105525,-0.35903569484943143,0.44896628014951545,0.31894795634448886,-0.07117586627094921,-0.23942902340271036,-0.4107223993211463,0.4867519335090422,-0.06944896829890632,-0.0183156258300438,,0.8300955859171426,1.0,0.6217934102252095,0.6648738903221826
POP_DEN_LANDSCAN2020,0.25154895017964485,0.23466400009644864,0.266947083945208,0.2744513442319495,0.04819867359909848,-0.007373496455373004,-0.23649397289670746,0.342374583263683,0.19532832547036239,-0.0807113049076062,-0.20296444300309077,-0.3062826037239485,0.3763713475812717,-0.05296952766982203,-0.032051557674031644,,0.5758969471448667,0.6217934102252095,1.0,0.7862198256822485
POP_DEN_LANDSCAN2023,0.34688905474377013,0.34275668577693086,0.3704651859846023,0.38104690154214,0.03511058934303233,-0.024775566691786273,-0.27973879978250316,0.4473592226475883,0.21830951315253783,-0.09319662541754409,-0.20483255532006664,-0.4178463357474616,0.4914861662650521,-0.06804116331475096,-0.035381583971205485,,0.6085767863125034,0.6648738903221826,0.7862198256822485,1.0
