,BUILD_COV,BUILD_DEN,BUILD_H_MEAN,BUILD_H_MAX,ROAD_DEN,ELEV_MEAN,NDVI,NDBI,NDWI,LULC_WATER_COV,LULC_TREE_COV,LULC_CROP_COV,LULC_BUILT_COV,LULC_RANGE_COV,LULC_WETLAND_COV,LULC_BARE_COV,NTL_MEAN,POP_DEN_WORLDPOP2020,POP_DEN_LANDSCAN2020,POP_DEN_LANDSCAN2023
LULC_TREE_COV,-0.12245438871173488,-0.11830117399092298,-0.11402823473748097,-0.11833590370722574,-0.14325383112898207,0.6607368296658607,0.4777783467413262,-0.17712890746943247,-0.4470213431254918,-0.07872980819433198,1.0,-0.516860308592227,-0.15832023299857656,0.0010296022490567938,-0.03913170305029741,,-0.20276125548082846,-0.17269053385662414,-0.12463160799846013,-0.1346870134870113
LULC_CROP_COV,-0.42465898170605404,-0.4099069885022792,-0.3701681538729294,-0.39195256351822705,-0.18779064998400524,-0.3378218564435113,0.0161058595034629,-0.39047520138388314,0.004182743798042163,-0.281362818483622,-0.516860308592227,1.0,-0.6145940395326345,-0.10981922838727345,-0.15681866175867604,,-0.1562722378486304,-0.1987578828089717,-0.13114839907147702,-0.1470378906069674
LULC_BUILT_COV,0.7070606518139119,0.6861412849311761,0.6299110303033393,0.6636447026137013,0.4323198515924336,-0.10816056285105989,-0.23003351937492683,0.7089547663416639,0.1151308360452408,-0.10585816358215377,-0.15832023299857656,-0.6145940395326345,1.0,-0.027461806187690008,-0.052791075137161386,,0.40521243041298455,0.43510204172330313,0.30705273488845874,0.3378420291795636
LULC_RANGE_COV,0.007972632597875024,-0.00750392401611834,0.0075767659672943575,0.005243308784052359,-0.006510316293631492,0.03032643783593441,0.04821136285321546,0.03058016707697442,-0.05395853663113608,-0.021418536460265276,0.0010296022490567938,-0.10981922838727345,-0.027461806187690008,1.0,-0.010487671307058164,,-0.0054169776727328155,-0.01988507448411046,-0.016852880224761738,-0.01843323192373306
LULC_WETLAND_COV,-0.04382862649907717,-0.043070643974709964,-0.044078150248726466,-0.045345210504283105,-0.047102350795465514,-0.02924904949402474,-0.12171902976191902,-0.017270394797508946,0.14455834072234255,0.019957245268342617,-0.03913170305029741,-0.15681866175867604,-0.052791075137161386,-0.010487671307058164,1.0,,-0.02593128805435325,-0.023987935889455674,-0.024636726297269904,-0.024024332715322783
LULC_BARE_COV,,,,,,,,,,,,,,,,,,,,
NTL_MEAN,0.2906035507145982,0.2359137943834104,0.3360155216456637,0.34389031719681007,0.272134647926168,-0.15043107073876189,-0.15310246558784674,0.37566504832349573,0.10505939772067052,-0.03828469859421704,-0.20276125548082846,-0.1562722378486304,0.40521243041298455,-0.0054169776727328155,-0.02593128805435325,,1.0,0.752260470499178,0.5002985218983467,0.5288040714594728
POP_DEN_WORLDPOP2020,0.3442265946224331,0.3043221955739357,0.3901917773488298,0.40427290402027116,0.2664578010577532,-0.13319535687295153,-0.1786481078517522,0.3780900551682139,0.126889910720803,-0.03771994741415736,-0.17269053385662414,-0.1987578828089717,0.43510204172330313,-0.01988507448411046,-0.023987935889455674,,0.752260470499178,1.0,0.6930117814817242,0.7419830131541348
POP_DEN_LANDSCAN2020,0.2461748276728607,0.22401864825460793,0.2800778735310908,0.28965489616793166,0.19437067607211214,-0.09127648980922459,-0.11076517497059532,0.26504597091910703,0.07274893210457577,-0.03898685604253679,-0.12463160799846013,-0.13114839907147702,0.30705273488845874,-0.016852880224761738,-0.024636726297269904,,0.5002985218983467,0.6930117814817242,1.0,0.9483385886551727
POP_DEN_LANDSCAN2023,0.2681079841020273,0.2450658376366687,0.30414946360976536,0.31469805189768024,0.21217904587329184,-0.09931092784265823,-0.11860114895140346,0.2933036033513334,0.07702127714952925,-0.04196869315618909,-0.1346870134870113,-0.1470378906069674,0.3378420291795636,-0.01843323192373306,-0.024024332715322783,,0.5288040714594728,0.7419830131541348,0.9483385886551727,1.0
